id_consumo,id_reserva,punto_venta,monto_neto,fecha_consumo
574643,137361,Bar,63.777004339625236,2023-08-13
574644,137362,Restaurante,37.4786358774673,2023-08-13
574645,137362,Parking,60.960492725134436,2023-08-13
574646,137362,Parking,50.128915989453006,2023-08-13
574647,137363,Parking,69.55540341905058,2023-08-13
574648,137363,Spa,94.97280282101133,2023-08-13
574649,137364,Parking,77.59366151684883,2023-08-13
574650,137364,Parking,19.046381207427213,2023-08-13
574651,137365,Restaurante,35.848016257202566,2023-08-13
574652,137366,Bar,20.368093693687776,2023-08-13
574653,137366,Bar,57.42148034257133,2023-08-13
574654,137367,Restaurante,31.30667023402777,2023-08-13
574655,137368,Bar,41.0067127149714,2023-08-13
574656,137369,Restaurante,32.46182642983748,2023-08-13
574657,137369,Parking,10.12055479130861,2023-08-13
574658,137370,Restaurante,51.03130699352705,2023-08-13
574659,137370,Bar,82.64754487891244,2023-08-13
574660,137370,Spa,56.85921837128775,2023-08-13
574661,137371,Restaurante,52.10310240927659,2023-08-13
574662,137372,Spa,32.95349289748363,2023-08-13
574663,137373,Bar,36.315093452094914,2023-08-14
574664,137373,Parking,67.92122270602721,2023-08-14
574665,137373,Bar,95.48076418174495,2023-08-14
574666,137374,Parking,79.58073685282496,2023-08-14
574667,137375,Parking,69.24434205281908,2023-08-14
574668,137375,Restaurante,42.06048927357339,2023-08-14
574669,137376,Parking,20.991338275747005,2023-08-14
574670,137377,Parking,45.74727222512982,2023-08-14
574671,137377,Parking,16.182802513439004,2023-08-14
574672,137377,Spa,79.9080010003549,2023-08-14
574673,137378,Restaurante,49.49213186939044,2023-08-14
574674,137379,Restaurante,97.00465347589571,2023-08-14
574675,137380,Spa,70.0206067606979,2023-08-14
574676,137381,Restaurante,86.83548282051629,2023-08-14
574677,137381,Spa,91.61776569734775,2023-08-14
574678,137382,Restaurante,27.417393044965806,2023-08-14
574679,137382,Restaurante,36.50339191242371,2023-08-14
574680,137382,Bar,87.61699813394303,2023-08-14
574681,137383,Parking,61.239125359414366,2023-08-14
574682,137383,Spa,70.79038401705597,2023-08-14
574683,137384,Parking,22.141532410203375,2023-08-14
574684,137384,Bar,51.471867634104754,2023-08-14
574685,137385,Bar,33.219561351740836,2023-08-14
574686,137385,Restaurante,60.04919344628962,2023-08-14
574687,137386,Parking,24.869637685855068,2023-08-14
574688,137386,Bar,55.632802543482136,2023-08-14
574689,137386,Restaurante,41.06312378263168,2023-08-14
574690,137387,Restaurante,18.52818031564366,2023-08-14
574691,137387,Parking,16.04108179326438,2023-08-14
574692,137388,Parking,28.935602869019192,2023-08-14
574693,137389,Restaurante,15.399559806287064,2023-08-14
574694,137389,Restaurante,42.37424808515396,2023-08-14
574695,137390,Parking,74.03372579262995,2023-08-14
574696,137391,Bar,96.92926038988477,2023-08-14
574697,137391,Bar,80.50334815275004,2023-08-14
574698,137391,Restaurante,13.053463484737106,2023-08-14
574699,137392,Spa,22.386437746976057,2023-08-14
574700,137392,Bar,11.104503631580847,2023-08-14
574701,137392,Restaurante,50.0555425300563,2023-08-14
574702,137393,Parking,68.80685516897347,2023-08-14
574703,137394,Parking,31.418377065415417,2023-08-14
574704,137394,Spa,25.093753036207957,2023-08-14
574705,137394,Parking,56.287129365635145,2023-08-14
574706,137395,Bar,13.20261804958884,2023-08-14
574707,137396,Parking,42.54368772484066,2023-08-14
574708,137396,Restaurante,11.727091427447116,2023-08-14
574709,137396,Spa,11.664260581246971,2023-08-14
574710,137397,Spa,12.92283375208391,2023-08-14
574711,137397,Spa,52.36594464871548,2023-08-14
574712,137397,Spa,88.0323029841881,2023-08-14
574713,137398,Parking,17.795928935618594,2023-08-14
574714,137398,Restaurante,35.51513360003853,2023-08-14
574715,137398,Restaurante,22.879909776563576,2023-08-14
574716,137399,Parking,54.31548043572542,2023-08-14
574717,137399,Spa,43.3616441396422,2023-08-14
574718,137399,Restaurante,31.87279354671493,2023-08-14
574719,137400,Parking,61.94582178234262,2023-08-14
574720,137400,Bar,99.0105644757792,2023-08-14
574721,137401,Parking,93.20584714191037,2023-08-15
574722,137402,Restaurante,86.6419655235934,2023-08-15
574723,137403,Spa,28.20228631493543,2023-08-15
574724,137403,Parking,40.65974702383603,2023-08-15
574725,137403,Restaurante,78.94783901291699,2023-08-15
574726,137404,Bar,88.95596081357823,2023-08-15
574727,137404,Bar,86.2164401071146,2023-08-15
574728,137405,Parking,67.91092817361715,2023-08-15
574729,137406,Spa,78.59734237995369,2023-08-15
574730,137406,Bar,38.992690834616496,2023-08-15
574731,137407,Spa,21.84840348518725,2023-08-15
574732,137408,Restaurante,16.70299318992813,2023-08-15
574733,137409,Bar,20.16807134125363,2023-08-15
574734,137410,Restaurante,73.48864106904225,2023-08-15
574735,137411,Restaurante,80.29665527663143,2023-08-15
574736,137411,Parking,75.25770969417792,2023-08-15
574737,137412,Spa,68.53397271502732,2023-08-15
574738,137413,Spa,59.72113082999452,2023-08-15
574739,137413,Restaurante,32.96836463623187,2023-08-15
574740,137414,Spa,70.601475950093,2023-08-15
574741,137415,Spa,32.91037702398097,2023-08-15
574742,137415,Restaurante,47.226883700678066,2023-08-15
574743,137415,Restaurante,35.18445728357857,2023-08-15
574744,137416,Bar,12.180880231800131,2023-08-15
574745,137417,Bar,63.358305563141855,2023-08-15
574746,137417,Restaurante,18.946963665923043,2023-08-15
574747,137417,Parking,84.08247780859553,2023-08-15
574748,137418,Spa,95.87560937735441,2023-08-15
574749,137419,Spa,52.4622326460992,2023-08-15
574750,137419,Parking,37.43494872843148,2023-08-15
574751,137419,Spa,30.032451461192608,2023-08-15
574752,137420,Bar,54.36186636970123,2023-08-15
574753,137421,Bar,26.676814321651097,2023-08-15
574754,137422,Bar,73.80052282607879,2023-08-15
574755,137422,Restaurante,34.473345025655576,2023-08-15
574756,137422,Spa,26.31457670287156,2023-08-15
574757,137423,Restaurante,76.13408965873589,2023-08-15
574758,137423,Parking,26.038242342758593,2023-08-15
574759,137423,Parking,44.816456266069316,2023-08-15
574760,137424,Restaurante,80.48832630772822,2023-08-16
574761,137425,Bar,66.92148908289792,2023-08-16
574762,137425,Parking,62.8429592935547,2023-08-16
574763,137425,Bar,25.23414983197062,2023-08-16
574764,137426,Spa,87.50579602151583,2023-08-16
574765,137426,Parking,69.94492457826985,2023-08-16
574766,137427,Spa,44.0599440565486,2023-08-16
574767,137428,Spa,56.40434879956666,2023-08-16
574768,137429,Bar,65.24804087445769,2023-08-16
574769,137429,Parking,53.73298476317687,2023-08-16
574770,137430,Restaurante,33.956791937185734,2023-08-16
574771,137430,Restaurante,59.63727985959051,2023-08-16
574772,137430,Restaurante,17.06491404799264,2023-08-16
574773,137431,Spa,24.804390153730843,2023-08-16
574774,137432,Bar,94.69536605965803,2023-08-16
574775,137432,Restaurante,89.39228446030393,2023-08-16
574776,137433,Restaurante,75.88603620500271,2023-08-16
574777,137433,Spa,82.55749552798784,2023-08-16
574778,137433,Parking,81.53093218701288,2023-08-16
574779,137434,Bar,91.14428979568079,2023-08-16
574780,137434,Parking,87.88066103136313,2023-08-16
574781,137434,Spa,48.53713290324131,2023-08-16
574782,137435,Parking,84.47006257637783,2023-08-16
574783,137435,Restaurante,56.35211027344186,2023-08-16
574784,137436,Bar,34.05014472376038,2023-08-16
574785,137436,Bar,20.900449234372008,2023-08-16
574786,137437,Spa,64.45779741038864,2023-08-16
574787,137437,Parking,23.85151328069592,2023-08-16
574788,137437,Parking,96.65479433937605,2023-08-16
574789,137438,Bar,23.11631847229856,2023-08-16
574790,137439,Spa,58.42147593442683,2023-08-16
574791,137439,Spa,57.55783764022025,2023-08-16
574792,137439,Parking,80.36967683513089,2023-08-16
574793,137440,Parking,93.62672781467514,2023-08-16
574794,137440,Restaurante,18.172613957826748,2023-08-16
574795,137440,Spa,29.037148857572113,2023-08-16
574796,137441,Spa,19.076299663632476,2023-08-16
574797,137442,Restaurante,95.18975187432673,2023-08-16
574798,137443,Bar,93.37467122216687,2023-08-16
574799,137443,Spa,48.42521634712181,2023-08-16
574800,137444,Bar,19.98759486495873,2023-08-16
574801,137444,Parking,58.35701571265673,2023-08-16
574802,137444,Bar,85.60791494714967,2023-08-16
574803,137445,Parking,58.554694732584224,2023-08-16
574804,137445,Spa,16.61833678178769,2023-08-16
574805,137445,Parking,35.11604704703846,2023-08-16
574806,137446,Bar,57.054699119283555,2023-08-16
574807,137446,Parking,83.98081717230623,2023-08-16
574808,137447,Parking,58.00065724884757,2023-08-16
574809,137448,Bar,76.42547089011481,2023-08-16
574810,137448,Spa,95.64703036037693,2023-08-16
574811,137449,Restaurante,47.8142098322746,2023-08-16
574812,137449,Bar,39.38968176192839,2023-08-16
574813,137449,Restaurante,30.627906012386855,2023-08-16
574814,137450,Bar,89.95794233736595,2023-08-16
574815,137450,Parking,95.32277773875153,2023-08-16
574816,137451,Bar,61.41124784821343,2023-08-16
574817,137451,Restaurante,73.85193193077698,2023-08-16
574818,137451,Restaurante,28.893150582967856,2023-08-16
574819,137452,Parking,97.85957966016547,2023-08-16
574820,137452,Restaurante,72.0099700837858,2023-08-16
574821,137453,Bar,51.222135156957506,2023-08-16
574822,137453,Spa,46.36157808828813,2023-08-16
574823,137453,Bar,26.779312625688906,2023-08-16
574824,137454,Spa,93.71391417423784,2023-08-16
574825,137454,Restaurante,87.45299702287795,2023-08-16
574826,137454,Bar,95.59798714435776,2023-08-16
574827,137455,Parking,95.6898645696253,2023-08-16
574828,137455,Spa,58.31612972252985,2023-08-16
574829,137455,Restaurante,38.016518506570186,2023-08-16
574830,137456,Restaurante,90.39827646959299,2023-08-16
574831,137456,Parking,91.62233625568264,2023-08-16
574832,137456,Restaurante,38.9939426462452,2023-08-16
574833,137457,Bar,61.11951463388371,2023-08-17
574834,137458,Restaurante,44.351155891430835,2023-08-17
574835,137459,Bar,93.94896935873876,2023-08-17
574836,137459,Restaurante,28.72913520489152,2023-08-17
574837,137459,Parking,48.693034573619244,2023-08-17
574838,137460,Spa,52.69049762178968,2023-08-17
574839,137460,Parking,11.983211122611714,2023-08-17
574840,137461,Parking,73.14815866908725,2023-08-17
574841,137461,Parking,18.597996166760765,2023-08-17
574842,137461,Restaurante,33.27125181447467,2023-08-17
574843,137462,Bar,79.98289367057696,2023-08-17
574844,137463,Bar,40.672302981540355,2023-08-17
574845,137464,Restaurante,97.07889391705429,2023-08-17
574846,137465,Parking,20.162464135679198,2023-08-17
574847,137465,Restaurante,22.17233839543551,2023-08-17
574848,137466,Restaurante,34.5071614730648,2023-08-17
574849,137466,Parking,46.88697244147361,2023-08-17
574850,137467,Spa,26.386265072761393,2023-08-17
574851,137467,Parking,83.74059911627589,2023-08-17
574852,137467,Restaurante,51.92770621733254,2023-08-17
574853,137468,Bar,94.9292559447772,2023-08-17
574854,137469,Spa,34.494323345414,2023-08-17
574855,137470,Spa,65.6132428003373,2023-08-17
574856,137470,Bar,78.32177279586892,2023-08-17
574857,137470,Bar,85.01407619161397,2023-08-17
574858,137471,Parking,89.35097165266632,2023-08-17
574859,137471,Parking,53.44842665117171,2023-08-17
574860,137472,Restaurante,45.05241505775472,2023-08-17
574861,137473,Bar,92.10675816929565,2023-08-17
574862,137473,Bar,13.21282770944761,2023-08-17
574863,137474,Parking,85.17291296474717,2023-08-17
574864,137474,Parking,17.383910200329865,2023-08-17
574865,137475,Spa,33.70080184692893,2023-08-17
574866,137475,Restaurante,59.60901584656764,2023-08-17
574867,137476,Restaurante,19.149342536588037,2023-08-17
574868,137477,Bar,40.004829850374875,2023-08-17
574869,137477,Restaurante,16.854387449143747,2023-08-17
574870,137478,Restaurante,48.91167737727578,2023-08-17
574871,137479,Parking,59.44948719345231,2023-08-17
574872,137479,Parking,57.670556534880134,2023-08-17
574873,137479,Spa,44.81444624990904,2023-08-17
574874,137480,Restaurante,82.56664024883247,2023-08-17
574875,137481,Restaurante,26.973376093428055,2023-08-17
574876,137481,Spa,72.66099616353733,2023-08-17
574877,137482,Spa,35.81656079000116,2023-08-17
574878,137482,Restaurante,28.3402206776514,2023-08-17
574879,137483,Bar,10.858418212490934,2023-08-17
574880,137483,Bar,25.182494877914078,2023-08-17
574881,137483,Parking,85.5985822225209,2023-08-17
574882,137484,Bar,45.15994494091156,2023-08-17
574883,137484,Bar,98.81513011458894,2023-08-17
574884,137485,Bar,97.22433393045145,2023-08-17
574885,137486,Restaurante,11.766086343027496,2023-08-17
574886,137486,Spa,88.32695396774862,2023-08-17
574887,137487,Restaurante,25.539290246377323,2023-08-17
574888,137488,Bar,55.49688259516094,2023-08-18
574889,137488,Restaurante,60.47912890332138,2023-08-18
574890,137488,Spa,98.37469405751514,2023-08-18
574891,137489,Parking,91.63120105262078,2023-08-18
574892,137489,Restaurante,82.51800445138792,2023-08-18
574893,137490,Spa,62.570874900253585,2023-08-18
574894,137490,Bar,51.288250986983456,2023-08-18
574895,137491,Restaurante,65.68000903404317,2023-08-18
574896,137492,Parking,68.16212401584485,2023-08-18
574897,137492,Parking,20.76556043948119,2023-08-18
574898,137492,Parking,92.93216212942758,2023-08-18
574899,137493,Bar,78.77654835356225,2023-08-18
574900,137493,Bar,50.53207847543883,2023-08-18
574901,137494,Bar,60.19442927094526,2023-08-18
574902,137494,Restaurante,51.43266994405008,2023-08-18
574903,137495,Restaurante,98.40863816390493,2023-08-18
574904,137496,Parking,99.21198885358267,2023-08-18
574905,137496,Spa,86.65718871725005,2023-08-18
574906,137496,Spa,96.43839029687142,2023-08-18
574907,137497,Restaurante,29.618668960034512,2023-08-18
574908,137497,Bar,12.990378285604365,2023-08-18
574909,137497,Bar,17.83248895674676,2023-08-18
574910,137498,Restaurante,86.65662056238662,2023-08-18
574911,137498,Restaurante,31.56472837403457,2023-08-18
574912,137498,Parking,52.77117300867718,2023-08-18
574913,137499,Restaurante,56.94192454921213,2023-08-18
574914,137500,Restaurante,73.12846535170948,2023-08-18
574915,137500,Restaurante,59.91680774646187,2023-08-18
574916,137501,Restaurante,83.96430624449339,2023-08-18
574917,137501,Bar,33.2042619713865,2023-08-18
574918,137501,Bar,59.26105240053961,2023-08-18
574919,137502,Bar,76.81539273113377,2023-08-18
574920,137502,Bar,44.325138576770556,2023-08-18
574921,137503,Parking,19.00080141986185,2023-08-18
574922,137503,Restaurante,75.8736282400767,2023-08-18
574923,137504,Spa,22.698680440464976,2023-08-18
574924,137505,Restaurante,27.597863821311524,2023-08-18
574925,137505,Restaurante,49.77261066803674,2023-08-18
574926,137505,Bar,53.9560530788343,2023-08-18
574927,137506,Parking,76.29295282910132,2023-08-18
574928,137507,Spa,77.79410654429243,2023-08-18
574929,137507,Parking,18.719981431810787,2023-08-18
574930,137508,Spa,73.13040623079587,2023-08-18
574931,137508,Spa,27.53029678518741,2023-08-18
574932,137508,Restaurante,25.219710918506856,2023-08-18
574933,137509,Parking,81.94484406308737,2023-08-18
574934,137509,Parking,18.173862703186593,2023-08-18
574935,137509,Bar,36.187769198036904,2023-08-18
574936,137510,Bar,80.28045647880275,2023-08-18
574937,137511,Spa,87.95993164492154,2023-08-18
574938,137511,Spa,48.61021262743523,2023-08-18
574939,137512,Restaurante,98.0675212146624,2023-08-18
574940,137513,Spa,71.94465144194483,2023-08-18
574941,137513,Parking,90.83743943215968,2023-08-18
574942,137514,Parking,54.86724639802676,2023-08-18
574943,137514,Bar,96.41987012716834,2023-08-18
574944,137514,Bar,36.4479704480609,2023-08-18
574945,137515,Spa,42.67154882315399,2023-08-18
574946,137516,Restaurante,20.48414906145198,2023-08-18
574947,137516,Parking,14.850850207356217,2023-08-18
574948,137516,Restaurante,64.73061708902148,2023-08-18
574949,137517,Bar,43.62697713671864,2023-08-18
574950,137517,Spa,61.9819417550622,2023-08-18
574951,137517,Restaurante,11.819517112989006,2023-08-18
574952,137518,Restaurante,34.95579767494769,2023-08-19
574953,137519,Parking,62.66101731825874,2023-08-19
574954,137519,Bar,63.17536486732551,2023-08-19
574955,137520,Spa,82.25152787173548,2023-08-19
574956,137520,Restaurante,72.83409707986849,2023-08-19
574957,137521,Bar,26.78637448286756,2023-08-19
574958,137521,Spa,89.71467538843135,2023-08-19
574959,137521,Restaurante,13.53379053783158,2023-08-19
574960,137522,Spa,33.06852586108825,2023-08-19
574961,137523,Restaurante,36.59035983102206,2023-08-19
574962,137524,Parking,80.11339300886081,2023-08-19
574963,137524,Bar,68.8809331616969,2023-08-19
574964,137524,Spa,97.65514104415733,2023-08-19
574965,137525,Spa,84.61350898104665,2023-08-19
574966,137525,Bar,20.874162311127563,2023-08-19
574967,137525,Bar,76.43565979689882,2023-08-19
574968,137526,Restaurante,47.886965861425345,2023-08-19
574969,137526,Restaurante,92.71081781871469,2023-08-19
574970,137526,Parking,78.60280470160983,2023-08-19
574971,137527,Bar,52.85285970244798,2023-08-19
574972,137528,Parking,91.61314805004393,2023-08-19
574973,137528,Parking,85.00787866936437,2023-08-19
574974,137528,Spa,57.92131939187905,2023-08-19
574975,137529,Spa,10.303519287728625,2023-08-19
574976,137530,Parking,93.87420367877424,2023-08-19
574977,137530,Spa,48.51596947443301,2023-08-19
574978,137530,Parking,55.357706327927836,2023-08-19
574979,137531,Parking,72.72671550614217,2023-08-19
574980,137531,Restaurante,50.45238837233755,2023-08-19
574981,137532,Parking,62.744415359015555,2023-08-19
574982,137533,Restaurante,70.5397944499509,2023-08-19
574983,137534,Restaurante,21.913700873371376,2023-08-19
574984,137534,Restaurante,90.30925909773266,2023-08-19
574985,137534,Bar,62.618316604862535,2023-08-19
574986,137535,Spa,63.195090951036406,2023-08-19
574987,137536,Parking,40.23117583782257,2023-08-19
574988,137537,Restaurante,41.24162132557987,2023-08-19
574989,137537,Spa,78.47949191968517,2023-08-19
574990,137538,Bar,12.343827480295456,2023-08-19
574991,137538,Bar,79.82601378726406,2023-08-19
574992,137538,Parking,52.93041250903484,2023-08-19
574993,137539,Bar,86.16676613441447,2023-08-19
574994,137540,Restaurante,18.269256648900647,2023-08-19
574995,137540,Parking,63.31160261070141,2023-08-19
574996,137541,Restaurante,23.925652000974978,2023-08-19
574997,137542,Spa,60.44026569675223,2023-08-19
574998,137542,Restaurante,86.38483624152552,2023-08-19
574999,137543,Bar,37.88163437151611,2023-08-19
575000,137544,Bar,23.888408454382294,2023-08-19
575001,137544,Bar,85.78111164807798,2023-08-19
575002,137544,Parking,70.33208300897167,2023-08-19
575003,137545,Restaurante,37.20334989236794,2023-08-19
575004,137546,Spa,54.107318961293444,2023-08-19
575005,137547,Spa,50.66179317239673,2023-08-20
575006,137548,Restaurante,91.93620289796446,2023-08-20
575007,137549,Parking,51.047921543247426,2023-08-20
575008,137549,Spa,22.941498536583012,2023-08-20
575009,137550,Bar,14.402759726472034,2023-08-20
575010,137550,Bar,95.00416550490783,2023-08-20
575011,137551,Restaurante,51.9415885236082,2023-08-20
575012,137551,Restaurante,25.660023936063286,2023-08-20
575013,137551,Parking,76.52208935135201,2023-08-20
575014,137552,Bar,88.09393805016805,2023-08-20
575015,137552,Spa,74.05537209327298,2023-08-20
575016,137552,Parking,97.62310880856302,2023-08-20
575017,137553,Spa,14.126991848556617,2023-08-20
575018,137553,Restaurante,34.948492693367136,2023-08-20
575019,137554,Parking,60.76580659113471,2023-08-20
575020,137555,Spa,18.587265542181534,2023-08-20
575021,137555,Parking,99.07361377383418,2023-08-20
575022,137555,Spa,36.005541422798615,2023-08-20
575023,137556,Parking,89.46721892510068,2023-08-20
575024,137556,Spa,38.34657335431231,2023-08-20
575025,137556,Bar,15.158893403937828,2023-08-20
575026,137557,Spa,12.330223184144081,2023-08-20
575027,137557,Restaurante,58.48636703553482,2023-08-20
575028,137557,Spa,18.65797182436468,2023-08-20
575029,137558,Bar,74.76947639535632,2023-08-20
575030,137558,Parking,88.50610093954336,2023-08-20
575031,137558,Spa,88.40429547811272,2023-08-20
575032,137559,Bar,47.487068915144036,2023-08-20
575033,137559,Parking,58.00245162480527,2023-08-20
575034,137560,Parking,13.591449565293455,2023-08-20
575035,137560,Restaurante,64.76574274062443,2023-08-20
575036,137560,Bar,33.23282987394555,2023-08-20
575037,137561,Bar,40.359236139428496,2023-08-20
575038,137561,Restaurante,27.170471995044572,2023-08-20
575039,137562,Bar,14.618511300660858,2023-08-20
575040,137563,Spa,40.479793079107296,2023-08-20
575041,137564,Bar,43.97611312450799,2023-08-20
575042,137565,Parking,89.05279901752768,2023-08-20
575043,137566,Bar,15.44310937894235,2023-08-20
575044,137566,Spa,54.43407442406698,2023-08-20
575045,137566,Restaurante,47.11849864500654,2023-08-20
575046,137567,Bar,24.21596733107954,2023-08-20
575047,137567,Spa,49.644387433002606,2023-08-20
575048,137567,Bar,48.94563339337645,2023-08-20
575049,137568,Spa,46.024636021573315,2023-08-20
575050,137568,Bar,11.211662283295304,2023-08-20
575051,137569,Restaurante,73.09584559227784,2023-08-20
575052,137569,Bar,36.56933384698405,2023-08-20
575053,137569,Bar,20.808213663174914,2023-08-20
575054,137570,Spa,43.152193062502654,2023-08-20
575055,137570,Bar,16.427983032398622,2023-08-20
575056,137570,Restaurante,75.91038038222447,2023-08-20
575057,137571,Parking,81.31829547364629,2023-08-20
575058,137571,Bar,50.68354239033836,2023-08-20
575059,137572,Bar,44.4062562262425,2023-08-20
575060,137573,Spa,36.46499654449347,2023-08-20
575061,137573,Bar,93.34987072131345,2023-08-20
575062,137573,Parking,42.82568869341493,2023-08-20
575063,137574,Parking,24.73235307354351,2023-08-21
575064,137574,Restaurante,56.60512740923106,2023-08-21
575065,137575,Bar,67.56428846899448,2023-08-21
575066,137575,Parking,28.18179136516445,2023-08-21
575067,137575,Parking,80.38815428161588,2023-08-21
575068,137576,Restaurante,56.46791536048034,2023-08-21
575069,137576,Restaurante,17.464288480913375,2023-08-21
575070,137576,Restaurante,67.19865170416196,2023-08-21
575071,137577,Spa,59.424261777156715,2023-08-21
575072,137577,Spa,35.0766371959405,2023-08-21
575073,137578,Spa,56.50509357173078,2023-08-21
575074,137578,Bar,73.66170387990306,2023-08-21
575075,137578,Spa,17.426540246437163,2023-08-21
575076,137579,Spa,92.88046062691788,2023-08-21
575077,137579,Restaurante,29.389409603422994,2023-08-21
575078,137580,Parking,17.38123993167951,2023-08-21
575079,137581,Spa,35.6454228226511,2023-08-21
575080,137581,Bar,52.37320528783812,2023-08-21
575081,137581,Restaurante,50.21656504574121,2023-08-21
575082,137582,Bar,87.67295077101083,2023-08-21
575083,137582,Bar,97.53471673295913,2023-08-21
575084,137583,Parking,85.43190356096002,2023-08-21
575085,137583,Bar,98.62575574919711,2023-08-21
575086,137583,Restaurante,28.59870861537987,2023-08-21
575087,137584,Restaurante,41.55101435797806,2023-08-21
575088,137585,Spa,80.81492698988728,2023-08-21
575089,137586,Restaurante,62.498213612295125,2023-08-21
575090,137586,Bar,18.511926313838117,2023-08-21
575091,137587,Bar,53.99468110928923,2023-08-21
575092,137587,Restaurante,68.84834661132874,2023-08-21
575093,137587,Parking,55.680927550525766,2023-08-21
575094,137588,Spa,78.02880145167232,2023-08-21
575095,137588,Restaurante,98.3438995039048,2023-08-21
575096,137588,Bar,67.56186399632261,2023-08-21
575097,137589,Restaurante,73.33546904400644,2023-08-21
575098,137590,Restaurante,80.13222238044146,2023-08-21
575099,137590,Bar,46.758004460934835,2023-08-21
575100,137590,Bar,84.57984877888704,2023-08-21
575101,137591,Restaurante,89.9676789644214,2023-08-21
575102,137591,Restaurante,37.10105327768994,2023-08-21
575103,137591,Parking,63.472677544955005,2023-08-21
575104,137592,Bar,49.898685989122484,2023-08-21
575105,137592,Bar,42.093208638129916,2023-08-21
575106,137592,Spa,25.630705028981673,2023-08-21
575107,137593,Parking,45.845195576352836,2023-08-21
575108,137594,Spa,61.51072560443024,2023-08-21
575109,137595,Restaurante,73.79666845689069,2023-08-21
575110,137595,Restaurante,54.10248234035892,2023-08-21
575111,137595,Parking,12.170431238654924,2023-08-21
575112,137596,Bar,72.92790036473124,2023-08-21
575113,137596,Spa,62.188240169248374,2023-08-21
575114,137596,Spa,92.76777644335735,2023-08-21
575115,137597,Bar,40.05623187620239,2023-08-21
575116,137598,Spa,86.2830377670646,2023-08-21
575117,137598,Parking,89.62943746484223,2023-08-21
575118,137599,Spa,61.73738747238872,2023-08-22
575119,137600,Bar,37.40280615275588,2023-08-22
575120,137600,Spa,69.2385342193418,2023-08-22
575121,137601,Bar,86.01541869642256,2023-08-22
575122,137601,Bar,38.78008796598937,2023-08-22
575123,137602,Spa,88.53369041788883,2023-08-22
575124,137602,Spa,80.41070700342449,2023-08-22
575125,137602,Restaurante,64.90582048407671,2023-08-22
575126,137603,Restaurante,91.65582607673474,2023-08-22
575127,137604,Parking,41.434680192855126,2023-08-22
575128,137604,Parking,25.457124794411428,2023-08-22
575129,137605,Restaurante,70.51898081735368,2023-08-22
575130,137605,Restaurante,64.08858610195428,2023-08-22
575131,137606,Parking,97.48133097553247,2023-08-22
575132,137607,Spa,82.80376719505759,2023-08-22
575133,137607,Spa,66.66187454890428,2023-08-22
575134,137608,Parking,85.863180714005,2023-08-22
575135,137609,Spa,61.03244720840468,2023-08-22
575136,137609,Parking,84.21853690546946,2023-08-22
575137,137610,Restaurante,52.214143920572155,2023-08-22
575138,137611,Restaurante,13.980387888296448,2023-08-22
575139,137611,Restaurante,19.11170675547521,2023-08-22
575140,137611,Spa,60.676745472827115,2023-08-22
575141,137612,Spa,72.18636919649403,2023-08-22
575142,137612,Bar,46.86191346197677,2023-08-22
575143,137612,Restaurante,52.64461236928381,2023-08-22
575144,137613,Restaurante,38.54393620667301,2023-08-22
575145,137614,Bar,84.9130220228418,2023-08-22
575146,137615,Bar,71.26018583417776,2023-08-22
575147,137616,Spa,81.61088584772327,2023-08-22
575148,137616,Restaurante,67.6373243001436,2023-08-22
575149,137616,Restaurante,77.85114334844901,2023-08-22
575150,137617,Restaurante,58.00457383942196,2023-08-22
575151,137618,Parking,44.40024747675424,2023-08-22
575152,137619,Bar,20.71836262570212,2023-08-22
575153,137619,Restaurante,38.23380817555808,2023-08-22
575154,137620,Bar,14.527709092988417,2023-08-22
575155,137620,Restaurante,26.2741519374979,2023-08-22
575156,137620,Spa,89.41895224534429,2023-08-22
575157,137621,Parking,48.75325235459383,2023-08-22
575158,137621,Spa,21.06403214549094,2023-08-22
575159,137622,Restaurante,30.55117336571823,2023-08-22
575160,137622,Bar,66.80060006524008,2023-08-22
575161,137623,Parking,93.01531676576727,2023-08-22
575162,137624,Parking,98.49298194379443,2023-08-22
575163,137624,Spa,73.35336652667047,2023-08-22
575164,137624,Parking,30.788199712098464,2023-08-22
575165,137625,Restaurante,21.234937406449347,2023-08-23
575166,137626,Parking,62.590464307735594,2023-08-23
575167,137626,Bar,97.70960845235894,2023-08-23
575168,137626,Restaurante,96.36472277919584,2023-08-23
575169,137627,Spa,85.69418703088935,2023-08-23
575170,137627,Restaurante,64.85593299087425,2023-08-23
575171,137627,Parking,41.70739824837885,2023-08-23
575172,137628,Parking,97.84013482087144,2023-08-23
575173,137628,Bar,46.465680729495446,2023-08-23
575174,137628,Parking,76.75676054210176,2023-08-23
575175,137629,Spa,28.506950276610866,2023-08-23
575176,137629,Spa,13.625532803622189,2023-08-23
575177,137630,Bar,68.10139752617587,2023-08-23
575178,137630,Parking,82.05303723259304,2023-08-23
575179,137631,Parking,28.762830354247882,2023-08-23
575180,137631,Bar,93.25180347281153,2023-08-23
575181,137631,Parking,18.506520668174304,2023-08-23
575182,137632,Restaurante,51.69679160953376,2023-08-23
575183,137633,Parking,60.23453617441339,2023-08-23
575184,137633,Restaurante,23.54487141848599,2023-08-23
575185,137634,Restaurante,41.92055882469178,2023-08-23
575186,137634,Bar,31.586743226473903,2023-08-23
575187,137634,Spa,20.895327124345155,2023-08-23
575188,137635,Parking,20.499565255044637,2023-08-23
