id_reserva,id_hotel,id_canal,id_tipo_hab,fecha_checkin,pax_adultos,pax_ninos,pax_total,ingreso_alojamiento_neto,noches,estado_reserva
138510,H02,3,2,2023-10-06,2,0,2,176.93713274406437,1,Confirmada
138511,H02,1,3,2023-10-06,2,0,2,372.69008078098767,1,Confirmada
138512,H02,3,1,2023-10-06,2,0,2,109.67414751297721,1,Confirmada
138513,H02,1,2,2023-10-06,1,1,2,163.39707128589887,1,Confirmada
138514,H02,1,3,2023-10-06,2,0,2,360.9319576684305,1,Confirmada
138515,H02,4,2,2023-10-06,1,0,1,497.63214130757285,3,Confirmada
138516,H02,2,3,2023-10-06,2,0,2,1617.8442951715629,5,Confirmada
138517,H02,4,2,2023-10-06,1,1,2,550.4373539669725,3,Confirmada
138518,H02,3,1,2023-10-06,1,0,1,547.6855847921003,5,Confirmada
138519,H02,4,1,2023-10-06,2,0,2,388.508118570865,4,Confirmada
138520,H02,1,2,2023-10-06,1,0,1,977.3981024924249,5,Confirmada
138521,H02,1,1,2023-10-06,2,0,2,103.23127893959128,1,Confirmada
138522,H02,2,2,2023-10-07,1,0,1,553.6500185425351,3,Confirmada
138523,H02,1,3,2023-10-07,2,0,2,359.37160359766733,1,Confirmada
138524,H02,2,3,2023-10-07,1,0,1,1027.5105546288048,3,Confirmada
138525,H02,4,2,2023-10-07,2,0,2,365.0510386201082,2,Confirmada
138526,H02,2,2,2023-10-07,1,1,2,849.8683800235859,5,Confirmada
138527,H02,4,3,2023-10-07,1,0,1,1438.4785763875477,4,Confirmada
138528,H02,1,3,2023-10-07,1,1,2,761.4741264267509,2,Confirmada
138529,H02,4,3,2023-10-07,1,0,1,743.9940124974139,2,Confirmada
138530,H02,4,1,2023-10-07,1,1,2,517.780965343597,5,Confirmada
138531,H02,2,3,2023-10-07,2,1,3,973.9627282146253,3,Confirmada
138532,H02,4,1,2023-10-07,2,0,2,293.60979272778764,3,Confirmada
138533,H02,3,1,2023-10-07,2,1,3,190.24148305200396,2,Confirmada
138534,H02,2,2,2023-10-07,2,0,2,520.0627278781556,3,Confirmada
138535,H02,4,1,2023-10-07,2,1,3,360.3274916850713,4,Confirmada
138536,H02,4,3,2023-10-07,1,0,1,1659.8112076920506,5,Confirmada
138537,H02,2,2,2023-10-07,2,0,2,380.5976236820783,2,Confirmada
138538,H02,1,3,2023-10-07,2,0,2,1526.713194808499,4,Confirmada
138539,H02,3,1,2023-10-08,1,1,2,94.95913045584963,1,Confirmada
138540,H02,2,1,2023-10-08,1,0,1,382.11773474404976,4,Confirmada
138541,H02,4,3,2023-10-08,2,1,3,1889.8018969504508,5,Confirmada
138542,H02,2,2,2023-10-08,2,1,3,390.3341540193892,2,Confirmada
138543,H02,4,1,2023-10-08,2,0,2,209.3856482194496,2,Confirmada
138544,H02,2,2,2023-10-08,2,0,2,878.436217533415,5,Confirmada
138545,H02,1,1,2023-10-08,2,1,3,93.06257841011869,1,Confirmada
138546,H02,4,3,2023-10-08,1,1,2,317.6163571857715,1,Confirmada
138547,H02,4,1,2023-10-08,2,0,2,305.4987686298187,3,Confirmada
138548,H02,4,3,2023-10-08,1,1,2,1080.1653976711,3,Confirmada
138549,H02,4,2,2023-10-08,2,0,2,831.5401252150091,5,Confirmada
138550,H02,2,3,2023-10-08,2,0,2,374.78222807619306,1,Confirmada
138551,H02,1,2,2023-10-08,2,1,3,324.2008822384473,2,Confirmada
138552,H02,4,1,2023-10-08,1,0,1,189.89918513654365,2,Confirmada
138553,H02,3,1,2023-10-08,2,1,3,498.2897684583489,5,Confirmada
138554,H02,1,3,2023-10-09,1,0,1,677.6595649748301,2,Confirmada
138555,H02,4,2,2023-10-09,2,1,3,564.2557926284118,3,Confirmada
138556,H02,4,2,2023-10-09,2,0,2,663.5928886977431,4,Confirmada
138557,H02,2,1,2023-10-09,2,0,2,383.55999734037005,4,Confirmada
138558,H02,2,2,2023-10-09,2,0,2,192.67132763575768,1,Confirmada
138559,H02,1,3,2023-10-09,2,0,2,1715.0367327077447,5,Confirmada
138560,H02,2,1,2023-10-09,2,1,3,207.99531818596208,2,Confirmada
138561,H02,1,1,2023-10-09,2,0,2,198.87596039085332,2,Confirmada
138562,H02,2,1,2023-10-09,1,1,2,391.8335846279912,4,Confirmada
138563,H02,2,2,2023-10-09,2,1,3,718.2388146383178,4,Confirmada
138564,H02,2,3,2023-10-09,1,0,1,998.6072588647237,3,Confirmada
138565,H02,4,1,2023-10-09,2,0,2,320.13260473781463,3,Confirmada
138566,H02,1,1,2023-10-09,1,0,1,455.35038597153147,5,Confirmada
138567,H02,4,3,2023-10-09,2,1,3,1330.2482864149688,4,Confirmada
138568,H02,3,2,2023-10-09,2,1,3,936.7086410361289,5,Confirmada
138569,H02,1,2,2023-10-10,1,0,1,513.6903708752908,3,Confirmada
138570,H02,3,2,2023-10-10,2,0,2,757.665450497451,4,Confirmada
138571,H02,4,1,2023-10-10,2,1,3,462.93339162163426,5,Confirmada
138572,H02,3,1,2023-10-10,1,1,2,204.76934806231986,2,Confirmada
138573,H02,3,2,2023-10-10,2,1,3,358.4346748775219,2,Confirmada
138574,H02,4,2,2023-10-10,2,1,3,515.2288312257463,3,Confirmada
138575,H02,1,3,2023-10-10,2,1,3,1263.5335262222827,4,Confirmada
138576,H02,4,2,2023-10-10,1,0,1,178.01308123118758,1,Confirmada
138577,H02,4,3,2023-10-10,1,1,2,1463.5984806472638,4,Confirmada
138578,H02,2,2,2023-10-10,1,0,1,185.29019970807153,1,Confirmada
138579,H02,4,3,2023-10-10,2,1,3,1681.6516869559402,5,Confirmada
138580,H02,4,2,2023-10-10,1,1,2,942.1189573973502,5,Confirmada
138581,H02,1,2,2023-10-10,2,1,3,919.7753103236585,5,Confirmada
138582,H02,4,3,2023-10-10,1,1,2,1687.1067022764018,5,Confirmada
138583,H02,4,1,2023-10-10,2,0,2,370.18849648301784,4,Confirmada
138584,H02,4,2,2023-10-10,1,1,2,916.7575521419824,5,Confirmada
138585,H02,1,2,2023-10-10,1,0,1,349.27829338425727,2,Confirmada
138586,H02,1,1,2023-10-10,2,0,2,363.4734882209895,4,Confirmada
138587,H02,2,1,2023-10-10,1,0,1,107.04554334687725,1,Confirmada
138588,H02,3,2,2023-10-11,2,1,3,867.8817072759302,5,Confirmada
138589,H02,3,2,2023-10-11,1,1,2,840.1038681202118,5,Confirmada
138590,H02,3,3,2023-10-11,1,1,2,1634.4995373964366,5,Confirmada
138591,H02,3,2,2023-10-11,2,0,2,657.2869177589369,4,Confirmada
138592,H02,3,1,2023-10-11,2,0,2,473.8780249931398,5,Confirmada
138593,H02,1,2,2023-10-11,1,0,1,560.6309613844558,3,Confirmada
138594,H02,2,3,2023-10-11,2,1,3,1886.3242700714684,5,Confirmada
138595,H02,2,1,2023-10-11,2,0,2,291.6431092937609,3,Confirmada
138596,H02,3,1,2023-10-11,2,0,2,505.1702570526299,5,Confirmada
138597,H02,2,3,2023-10-11,2,1,3,1136.9257601390905,3,Confirmada
138598,H02,2,3,2023-10-11,1,0,1,1362.3266662029384,4,Confirmada
138599,H02,2,1,2023-10-11,1,0,1,426.4976411031764,4,Confirmada
138600,H02,2,1,2023-10-11,1,1,2,421.5860678602629,4,Confirmada
138601,H02,1,3,2023-10-11,1,0,1,1306.6591227413592,4,Confirmada
138602,H02,2,3,2023-10-11,1,1,2,673.7144562610462,2,Confirmada
138603,H02,2,3,2023-10-11,1,0,1,1444.2751790892778,4,Confirmada
138604,H02,3,1,2023-10-11,2,0,2,539.2585168475412,5,Confirmada
138605,H02,2,3,2023-10-11,2,1,3,995.2527088675445,3,Confirmada
138606,H02,2,1,2023-10-11,1,1,2,450.4030476605386,5,Confirmada
138607,H02,2,2,2023-10-11,1,1,2,362.530980387049,2,Confirmada
138608,H02,4,2,2023-10-11,1,0,1,503.7203305748957,3,Confirmada
138609,H02,2,3,2023-10-12,1,0,1,347.60948557495675,1,Confirmada
138610,H02,2,1,2023-10-12,2,0,2,289.57323483092523,3,Confirmada
138611,H02,4,3,2023-10-12,2,0,2,1396.953201875516,4,Confirmada
138612,H02,4,3,2023-10-12,2,1,3,1481.5749256703007,4,Confirmada
138613,H02,2,3,2023-10-12,1,0,1,1625.4622734386166,5,Confirmada
138614,H02,4,2,2023-10-12,2,0,2,586.761081019569,3,Confirmada
138615,H02,4,3,2023-10-12,2,1,3,1456.0992829439344,4,Confirmada
138616,H02,2,2,2023-10-12,1,0,1,164.3909782490208,1,Confirmada
138617,H02,1,1,2023-10-12,1,0,1,386.91981200386425,4,Confirmada
138618,H02,2,3,2023-10-12,1,0,1,1018.6495691929986,3,Confirmada
138619,H02,2,2,2023-10-12,1,1,2,503.0122208698144,3,Confirmada
138620,H02,4,1,2023-10-12,1,0,1,403.7390442779719,4,Confirmada
138621,H02,3,1,2023-10-12,1,0,1,549.7316534371106,5,Confirmada
138622,H02,4,3,2023-10-12,2,1,3,329.9309713948119,1,Confirmada
138623,H02,2,2,2023-10-12,1,1,2,193.47635812617082,1,Confirmada
138624,H02,1,3,2023-10-13,2,1,3,1718.0535647369084,5,Confirmada
138625,H02,4,3,2023-10-13,2,0,2,1301.1961116139034,4,Confirmada
138626,H02,1,2,2023-10-13,1,0,1,548.904311142851,3,Confirmada
138627,H02,2,3,2023-10-13,1,0,1,358.8830732586411,1,Confirmada
138628,H02,1,3,2023-10-13,1,1,2,1686.7745627621637,5,Confirmada
138629,H02,1,3,2023-10-13,2,1,3,1047.7633548581416,3,Confirmada
138630,H02,3,3,2023-10-13,2,1,3,762.7044421338979,2,Confirmada
138631,H02,2,2,2023-10-13,1,1,2,871.0144905929582,5,Confirmada
138632,H02,1,2,2023-10-13,2,1,3,379.7787312659503,2,Confirmada
138633,H02,3,2,2023-10-13,1,1,2,368.3534402556363,2,Confirmada
138634,H02,4,3,2023-10-13,2,1,3,376.9423277178152,1,Confirmada
138635,H02,3,3,2023-10-13,2,0,2,379.7580831749334,1,Confirmada
138636,H02,4,1,2023-10-13,1,1,2,90.1811084676459,1,Confirmada
138637,H02,2,3,2023-10-13,2,0,2,1864.1096819244183,5,Confirmada
138638,H02,1,2,2023-10-13,1,0,1,872.1856835573034,5,Confirmada
138639,H02,4,3,2023-10-13,2,1,3,1104.8556365940233,3,Confirmada
138640,H02,3,2,2023-10-13,2,1,3,186.6463939864425,1,Confirmada
138641,H02,3,3,2023-10-13,2,0,2,348.64807910013053,1,Confirmada
138642,H02,4,1,2023-10-14,2,0,2,371.10945197265175,4,Confirmada
138643,H02,1,2,2023-10-14,1,0,1,189.4589538307757,1,Confirmada
138644,H02,4,1,2023-10-14,2,1,3,325.68620416913313,3,Confirmada
138645,H02,3,2,2023-10-14,2,1,3,920.4885352126064,5,Confirmada
138646,H02,3,1,2023-10-14,2,1,3,422.0311925805517,4,Confirmada
138647,H02,2,3,2023-10-14,2,1,3,1814.5652761519123,5,Confirmada
138648,H02,2,3,2023-10-14,1,1,2,340.47636690211476,1,Confirmada
138649,H02,3,3,2023-10-14,1,0,1,681.1581620673716,2,Confirmada
138650,H02,1,1,2023-10-14,2,1,3,520.3418589561203,5,Confirmada
138651,H02,1,1,2023-10-14,2,1,3,498.02743256718514,5,Confirmada
138652,H02,4,1,2023-10-14,1,1,2,94.1068037143723,1,Confirmada
138653,H02,4,2,2023-10-14,2,1,3,360.5011702259735,2,Confirmada
138654,H02,1,3,2023-10-14,1,1,2,1602.7038361102939,5,Confirmada
138655,H02,2,3,2023-10-14,2,1,3,1270.4240555683157,4,Confirmada
138656,H02,2,2,2023-10-14,2,1,3,771.2532669431587,4,Confirmada
138657,H02,3,1,2023-10-15,2,0,2,429.71944907907937,4,Confirmada
138658,H02,3,2,2023-10-15,2,1,3,976.3657765283875,5,Confirmada
138659,H02,1,2,2023-10-15,1,0,1,891.9212775648087,5,Confirmada
138660,H02,3,2,2023-10-15,1,1,2,195.32356489116324,1,Confirmada
138661,H02,4,3,2023-10-15,1,0,1,1524.8445512815679,4,Confirmada
138662,H02,4,2,2023-10-15,1,0,1,940.679831266467,5,Confirmada
138663,H02,2,1,2023-10-15,2,1,3,425.2567840273957,4,Confirmada
138664,H02,4,1,2023-10-15,1,0,1,96.7145254356486,1,Confirmada
138665,H02,4,2,2023-10-15,2,1,3,513.9864447232532,3,Confirmada
138666,H02,2,1,2023-10-15,2,1,3,302.6980285063306,3,Confirmada
138667,H02,4,2,2023-10-15,1,0,1,488.4469613247065,3,Confirmada
138668,H02,2,3,2023-10-15,2,0,2,1049.355572742002,3,Confirmada
138669,H02,2,1,2023-10-15,2,1,3,204.9517354746686,2,Confirmada
138670,H02,1,1,2023-10-15,2,0,2,513.8094723543178,5,Confirmada
138671,H02,1,2,2023-10-15,2,0,2,177.39965714199698,1,Confirmada
138672,H02,4,3,2023-10-16,2,1,3,1060.2360395318137,3,Confirmada
138673,H02,4,1,2023-10-16,2,1,3,393.851585386321,4,Confirmada
138674,H02,1,3,2023-10-16,2,0,2,380.8012114082794,1,Confirmada
138675,H02,4,1,2023-10-16,2,0,2,515.4638124641957,5,Confirmada
138676,H02,4,1,2023-10-16,2,0,2,492.0061149579675,5,Confirmada
138677,H02,1,3,2023-10-16,1,1,2,1093.5596720193728,3,Confirmada
138678,H02,4,2,2023-10-16,1,1,2,666.7325287821845,4,Confirmada
138679,H02,1,1,2023-10-16,2,0,2,493.6569150536384,5,Confirmada
138680,H02,2,1,2023-10-16,2,1,3,407.09554799907613,4,Confirmada
138681,H02,3,2,2023-10-16,2,1,3,328.3627679865099,2,Confirmada
138682,H02,2,2,2023-10-16,1,1,2,180.09650052117306,1,Confirmada
138683,H02,3,3,2023-10-16,2,0,2,347.6529344043758,1,Confirmada
138684,H02,1,3,2023-10-16,1,1,2,1523.1800752046668,4,Confirmada
138685,H02,3,1,2023-10-16,1,0,1,297.07863879711624,3,Confirmada
138686,H02,1,2,2023-10-16,2,1,3,839.5536302584921,5,Confirmada
138687,H02,4,3,2023-10-16,1,1,2,1059.453054035262,3,Confirmada
138688,H02,2,3,2023-10-16,2,1,3,1306.9001390912247,4,Confirmada
138689,H02,2,2,2023-10-16,2,1,3,178.72217285756932,1,Confirmada
138690,H02,4,3,2023-10-16,2,0,2,748.3280890245633,2,Confirmada
138691,H02,1,2,2023-10-16,2,1,3,190.77481755906274,1,Confirmada
138692,H02,4,3,2023-10-16,1,1,2,1897.6335407943566,5,Confirmada
138693,H02,1,1,2023-10-17,2,1,3,498.58818681091856,5,Confirmada
138694,H02,3,1,2023-10-17,2,0,2,437.9293371106202,4,Confirmada
138695,H02,2,2,2023-10-17,1,1,2,165.61663979689828,1,Confirmada
138696,H02,4,1,2023-10-17,2,0,2,188.1039118894292,2,Confirmada
138697,H02,1,3,2023-10-17,1,0,1,1295.873879012858,4,Confirmada
138698,H02,3,3,2023-10-17,2,1,3,1650.903595272025,5,Confirmada
138699,H02,2,3,2023-10-17,1,1,2,1134.0101185248145,3,Confirmada
138700,H02,2,3,2023-10-17,1,0,1,1133.13999722188,3,Confirmada
138701,H02,3,3,2023-10-17,2,1,3,1082.4818564540296,3,Confirmada
138702,H02,2,1,2023-10-17,1,1,2,209.9180921860567,2,Confirmada
138703,H02,1,1,2023-10-17,1,1,2,317.70063504759054,3,Confirmada
138704,H02,2,3,2023-10-17,1,1,2,1102.703936420094,3,Confirmada
138705,H02,2,2,2023-10-17,1,0,1,189.45001988948067,1,Confirmada
138706,H02,4,2,2023-10-17,1,0,1,759.1660290873648,4,Confirmada
138707,H02,3,2,2023-10-17,1,0,1,759.3067192367929,4,Confirmada
138708,H02,4,1,2023-10-17,2,1,3,422.1321768256176,4,Confirmada
138709,H02,3,1,2023-10-17,2,0,2,316.6077051831111,3,Confirmada
138710,H02,3,3,2023-10-17,2,1,3,1132.492820041516,3,Confirmada
138711,H02,1,1,2023-10-17,1,1,2,477.34486893054213,5,Confirmada
138712,H02,2,3,2023-10-18,2,0,2,1588.5201427175707,5,Confirmada
138713,H02,2,2,2023-10-18,1,1,2,517.5373198775778,3,Confirmada
138714,H02,4,1,2023-10-18,1,1,2,103.08461989788249,1,Confirmada
138715,H02,3,1,2023-10-18,1,1,2,507.69055808826977,5,Confirmada
138716,H02,3,1,2023-10-18,1,1,2,215.33928942215462,2,Confirmada
138717,H02,2,2,2023-10-18,1,0,1,941.6354766936125,5,Confirmada
138718,H02,3,3,2023-10-18,1,1,2,1497.3059911376413,4,Confirmada
138719,H02,4,3,2023-10-18,1,1,2,1499.7203969144155,4,Confirmada
138720,H02,1,3,2023-10-18,1,0,1,1029.8361635498457,3,Confirmada
138721,H02,1,3,2023-10-18,2,1,3,691.6536489335041,2,Confirmada
138722,H02,4,2,2023-10-18,2,0,2,567.3623903080131,3,Confirmada
138723,H02,1,1,2023-10-18,2,0,2,385.47877526295906,4,Confirmada
138724,H02,1,2,2023-10-18,2,0,2,788.4754082280724,4,Confirmada
138725,H02,1,3,2023-10-18,2,1,3,352.6436327842852,1,Confirmada
138726,H02,3,1,2023-10-19,1,0,1,191.73557185873227,2,Confirmada
138727,H02,1,1,2023-10-19,2,1,3,437.7716606267195,4,Confirmada
138728,H02,2,3,2023-10-19,1,0,1,691.5523024974963,2,Confirmada
138729,H02,3,1,2023-10-19,1,1,2,467.02539692758677,5,Confirmada
138730,H02,3,2,2023-10-19,1,1,2,171.66552477644902,1,Confirmada
138731,H02,3,2,2023-10-19,2,1,3,178.69411292151636,1,Confirmada
138732,H02,2,2,2023-10-19,1,1,2,649.4347349911026,4,Confirmada
138733,H02,4,3,2023-10-19,2,1,3,1515.0986998877609,4,Confirmada
138734,H02,4,1,2023-10-19,2,1,3,498.22288529175535,5,Confirmada
138735,H02,3,3,2023-10-19,1,0,1,759.9721720968976,2,Confirmada
138736,H02,2,1,2023-10-19,2,1,3,379.5759366961833,4,Confirmada
138737,H02,2,1,2023-10-19,2,0,2,107.29680581736685,1,Confirmada
138738,H02,2,3,2023-10-19,1,1,2,1381.2167974335052,4,Confirmada
138739,H02,4,3,2023-10-19,2,0,2,1385.7020342499875,4,Confirmada
138740,H02,3,2,2023-10-19,1,1,2,181.49008679609832,1,Confirmada
138741,H02,4,2,2023-10-19,2,0,2,183.0926991640616,1,Confirmada
138742,H02,3,1,2023-10-19,1,0,1,103.12904089579173,1,Confirmada
138743,H02,1,1,2023-10-20,1,0,1,289.3301836126625,3,Confirmada
138744,H02,3,2,2023-10-20,2,1,3,169.97967288446404,1,Confirmada
138745,H02,3,2,2023-10-20,2,0,2,889.5860282549113,5,Confirmada
138746,H02,1,3,2023-10-20,2,0,2,757.3151708028969,2,Confirmada
138747,H02,3,1,2023-10-20,2,0,2,200.45461511378738,2,Confirmada
138748,H02,4,3,2023-10-20,2,0,2,340.9607257138584,1,Confirmada
138749,H02,1,3,2023-10-20,2,0,2,1830.5224396244148,5,Confirmada
138750,H02,4,1,2023-10-20,2,1,3,91.53401080774711,1,Confirmada
138751,H02,3,2,2023-10-20,1,1,2,835.2733168929127,5,Confirmada
138752,H02,2,3,2023-10-20,2,0,2,742.0661150185966,2,Confirmada
138753,H02,1,1,2023-10-20,1,1,2,197.2067314839569,2,Confirmada
138754,H02,1,2,2023-10-20,2,0,2,180.49964985915884,1,Confirmada
138755,H02,3,1,2023-10-20,1,1,2,321.22119163691,3,Confirmada
138756,H02,4,3,2023-10-20,2,1,3,1720.0029787538458,5,Confirmada
138757,H02,4,2,2023-10-20,1,1,2,380.3174789716295,2,Confirmada
138758,H02,1,2,2023-10-20,2,0,2,391.6054426152459,2,Confirmada
138759,H02,1,1,2023-10-20,2,0,2,90.95637223764261,1,Confirmada
138760,H02,3,2,2023-10-20,1,1,2,698.7437606500465,4,Confirmada
138761,H02,2,3,2023-10-20,1,1,2,1030.042592970502,3,Confirmada
138762,H02,1,2,2023-10-21,2,1,3,768.2712259681654,4,Confirmada
138763,H02,2,1,2023-10-21,1,0,1,420.28270424282067,4,Confirmada
138764,H02,2,1,2023-10-21,2,0,2,285.4763595939048,3,Confirmada
138765,H02,3,3,2023-10-21,1,0,1,1815.3983341881017,5,Confirmada
138766,H02,4,3,2023-10-21,1,1,2,345.73884290332904,1,Confirmada
138767,H02,3,2,2023-10-21,1,0,1,882.305996332102,5,Confirmada
138768,H02,2,1,2023-10-21,2,1,3,414.09076054748255,4,Confirmada
138769,H02,1,3,2023-10-21,1,0,1,355.4490557888113,1,Confirmada
138770,H02,2,3,2023-10-21,1,1,2,377.82969765427146,1,Confirmada
138771,H02,4,2,2023-10-21,2,1,3,956.6818421738053,5,Confirmada
138772,H02,3,3,2023-10-21,2,1,3,327.39106430432827,1,Confirmada
138773,H02,1,2,2023-10-21,1,0,1,692.1649894048746,4,Confirmada
138774,H02,2,2,2023-10-21,2,0,2,537.9175147545908,3,Confirmada
138775,H02,3,2,2023-10-21,1,1,2,587.6154269295366,3,Confirmada
138776,H02,3,2,2023-10-21,2,0,2,671.5902045276728,4,Confirmada
138777,H02,4,2,2023-10-21,2,0,2,175.23861200956193,1,Confirmada
138778,H02,1,1,2023-10-21,2,1,3,215.35770770012186,2,Confirmada
138779,H02,2,3,2023-10-21,1,0,1,1466.7306256263396,4,Confirmada
138780,H02,4,1,2023-10-21,2,0,2,91.60784059470632,1,Confirmada
138781,H02,2,3,2023-10-21,2,1,3,659.7432750177445,2,Confirmada
138782,H02,2,1,2023-10-21,2,0,2,382.42894364367754,4,Confirmada
138783,H02,2,2,2023-10-22,2,1,3,358.267460388687,2,Confirmada
138784,H02,2,2,2023-10-22,1,1,2,883.2410800750129,5,Confirmada
138785,H02,4,1,2023-10-22,1,1,2,437.8569160070389,4,Confirmada
138786,H02,3,3,2023-10-22,2,1,3,1123.724020191353,3,Confirmada
138787,H02,4,2,2023-10-22,1,1,2,833.3675226001332,5,Confirmada
138788,H02,4,1,2023-10-22,2,0,2,317.2748704332562,3,Confirmada
138789,H02,4,2,2023-10-22,2,0,2,560.1579045673586,3,Confirmada
138790,H02,4,1,2023-10-22,1,1,2,518.8141602276796,5,Confirmada
138791,H02,1,1,2023-10-22,1,0,1,192.3166909066113,2,Confirmada
138792,H02,1,3,2023-10-22,1,0,1,1586.4904512882752,5,Confirmada
138793,H02,2,2,2023-10-22,1,0,1,784.8113030795284,4,Confirmada
138794,H02,1,3,2023-10-22,2,1,3,765.0909016993636,2,Confirmada
138795,H02,4,1,2023-10-22,2,0,2,90.82061354691194,1,Confirmada
138796,H02,4,3,2023-10-22,1,1,2,1129.5948435343646,3,Confirmada
138797,H02,1,3,2023-10-22,2,1,3,746.0031067453091,2,Confirmada
138798,H02,3,1,2023-10-22,2,1,3,380.1738924936894,4,Confirmada
138799,H02,2,3,2023-10-22,2,1,3,743.051662459566,2,Confirmada
138800,H02,4,2,2023-10-22,2,0,2,563.5119321861981,3,Confirmada
138801,H02,4,1,2023-10-22,1,1,2,509.7714817622143,5,Confirmada
138802,H02,1,2,2023-10-22,2,0,2,171.18102315851138,1,Confirmada
138803,H02,1,1,2023-10-22,1,0,1,95.24417853378,1,Confirmada
138804,H02,1,1,2023-10-23,1,1,2,290.9809698018788,3,Confirmada
138805,H02,3,1,2023-10-23,1,0,1,364.11746420571757,4,Confirmada
138806,H02,2,2,2023-10-23,2,0,2,727.0143974499579,4,Confirmada
138807,H02,4,2,2023-10-23,2,1,3,831.4126982215269,5,Confirmada
138808,H02,1,2,2023-10-23,2,1,3,169.47976784982615,1,Confirmada
138809,H02,1,2,2023-10-23,1,1,2,771.0994630081586,4,Confirmada
138810,H02,4,2,2023-10-23,1,1,2,956.2797615205636,5,Confirmada
138811,H02,2,2,2023-10-23,2,0,2,832.0486989294448,5,Confirmada
138812,H02,3,3,2023-10-23,1,1,2,962.1577355869003,3,Confirmada
138813,H02,3,1,2023-10-23,2,0,2,94.39058997502119,1,Confirmada
138814,H02,3,3,2023-10-23,1,1,2,1843.6632820863567,5,Confirmada
138815,H02,1,1,2023-10-23,2,0,2,301.16436474852105,3,Confirmada
138816,H02,2,2,2023-10-23,2,1,3,365.6782297220239,2,Confirmada
138817,H02,1,3,2023-10-23,1,0,1,318.19425865564153,1,Confirmada
138818,H02,1,3,2023-10-23,2,0,2,966.413446169415,3,Confirmada
138819,H02,1,3,2023-10-24,1,0,1,707.3383373062787,2,Confirmada
138820,H02,1,2,2023-10-24,2,1,3,528.4234585745786,3,Confirmada
138821,H02,2,3,2023-10-24,2,1,3,380.6372691305607,1,Confirmada
138822,H02,4,1,2023-10-24,2,1,3,391.91562139492015,4,Confirmada
138823,H02,4,1,2023-10-24,2,0,2,404.8657686188112,4,Confirmada
138824,H02,3,3,2023-10-24,1,1,2,1133.6594779493753,3,Confirmada
138825,H02,4,3,2023-10-24,1,1,2,1441.3461004907358,4,Confirmada
138826,H02,2,3,2023-10-24,2,1,3,1886.1533159312446,5,Confirmada
138827,H02,1,1,2023-10-24,1,1,2,319.1562112093824,3,Confirmada
138828,H02,1,2,2023-10-24,1,0,1,983.041364412703,5,Confirmada
138829,H02,3,3,2023-10-24,2,0,2,1339.515952950496,4,Confirmada
138830,H02,4,1,2023-10-24,1,1,2,183.33735098013676,2,Confirmada
138831,H02,3,1,2023-10-24,2,1,3,309.6193378883277,3,Confirmada
138832,H02,2,3,2023-10-24,1,0,1,1035.9288622169945,3,Confirmada
138833,H02,4,3,2023-10-24,2,0,2,749.8271633689991,2,Confirmada
138834,H02,4,1,2023-10-24,2,1,3,109.35679578463613,1,Confirmada
138835,H02,4,1,2023-10-24,2,0,2,309.7255820764055,3,Confirmada
138836,H02,1,2,2023-10-24,1,1,2,505.01699232302866,3,Confirmada
138837,H02,2,2,2023-10-25,2,1,3,189.55508088544528,1,Confirmada
138838,H02,2,2,2023-10-25,1,1,2,171.94510663404188,1,Confirmada
138839,H02,2,1,2023-10-25,2,1,3,96.4399650585538,1,Confirmada
138840,H02,1,1,2023-10-25,2,1,3,213.46508865179752,2,Confirmada
138841,H02,2,1,2023-10-25,2,0,2,401.22358551539617,4,Confirmada
138842,H02,3,2,2023-10-25,1,0,1,342.0655289370553,2,Confirmada
138843,H02,3,3,2023-10-25,2,1,3,1823.2513187283496,5,Confirmada
138844,H02,4,2,2023-10-25,2,0,2,688.3752421168232,4,Confirmada
138845,H02,3,1,2023-10-25,1,1,2,191.40515410647185,2,Confirmada
138846,H02,4,1,2023-10-25,1,1,2,100.92972809080771,1,Confirmada
138847,H02,3,2,2023-10-25,2,0,2,197.84179280616019,1,Confirmada
138848,H02,1,3,2023-10-25,2,1,3,1905.2880658622769,5,Confirmada
138849,H02,2,3,2023-10-25,2,1,3,1693.5583529179064,5,Confirmada
138850,H02,2,1,2023-10-25,2,1,3,214.2208674328537,2,Confirmada
138851,H02,3,2,2023-10-25,1,1,2,716.1406922818827,4,Confirmada
138852,H02,1,1,2023-10-26,2,0,2,212.750723960391,2,Confirmada
138853,H02,3,3,2023-10-26,2,0,2,348.1897923806133,1,Confirmada
138854,H02,1,3,2023-10-26,2,1,3,1765.0150920928106,5,Confirmada
138855,H02,3,1,2023-10-26,1,1,2,410.5316515453852,4,Confirmada
138856,H02,1,2,2023-10-26,1,0,1,701.6755979439869,4,Confirmada
138857,H02,2,2,2023-10-26,1,0,1,768.9644457185319,4,Confirmada
138858,H02,2,1,2023-10-26,2,1,3,484.72448390349075,5,Confirmada
138859,H02,3,2,2023-10-26,1,1,2,563.5240487658026,3,Confirmada
138860,H02,1,2,2023-10-26,2,0,2,175.45631668956688,1,Confirmada
138861,H02,4,1,2023-10-26,2,1,3,380.30742796061196,4,Confirmada
138862,H02,4,2,2023-10-26,1,0,1,184.66675802554073,1,Confirmada
138863,H02,3,3,2023-10-26,2,1,3,645.0136314743753,2,Confirmada
138864,H02,2,3,2023-10-26,1,0,1,1027.352712197018,3,Confirmada
